,id,author_id,text,created_at,edit_history_tweet_ids,lang
22,1600054167271510016,1481284305360158720,"RT @chitaglorya3rd: $200 giveaway in 72 hours 🍒

Rt &amp; complete the tasks below (proof)

✅ Search a token with ""shitcoin"" mark on https://t.…",2022-12-06T09:06:55.000Z,['1600054167271510016'],en
23,1600054164012556288,1588014161778601985,"@TomFitton @elonmusk @nytimes His Wife is a communist party member is she not. Or her family is heavily CCP. Isn't he a threat to the USA?
https://t.co/VgkogBxQ3R",2022-12-06T09:06:54.000Z,['1600054164012556288'],en
24,1600054162024267776,1448682666,"Wczytujemy się w Strategię na rynku akcji na 2023

👉57 stron o inflacji, perspektywie globalnej, wycenach polskich i światowych akcji

👉ok 200 wykresów np. outperformance spółek value vs growth w USA

👉40 uaktualnień rekomendacji

więcej w #Serwis_Info #eMakler https://t.co/PXe6PWZtQG",2022-12-06T09:06:54.000Z,['1600054162024267776'],pl
25,1600054161868869634,1581373393940762625,"RT @TheEuropeanLad: One goal &amp; two assists vs USA 🇺🇸

Recharging for Argentina 🇦🇷 https://t.co/ToMKLfVNRd",2022-12-06T09:06:54.000Z,['1600054161868869634'],en
26,1600054161239937026,2510775205,"RT @acostanaranjo: ¿Quién viola la ley electoral?
#EsClaudia
¿Quién hace campaña anticipada?
#EsMarcelo
¿Quién hace propaganda personalizad…",2022-12-06T09:06:54.000Z,['1600054161239937026'],es
27,1600054160233500672,1529734064873549824,"😂

Follow @bytebrackets for more related content. 

#datastructures #datastructuresandalgorithms #trending #bytebrackets #webdevelopment #fullstackdeveloper #html #codingmemes #programmingmemes #codıngısfun #games #gamesdeveloper #codingquiz #webdevelopmentusa #usa https://t.co/T0gHHNe01E",2022-12-06T09:06:54.000Z,['1600054160233500672'],en
28,1600054155871133699,3376427602,RT @Patista14: @EmekaGift100 @_AfricanUnion @RishiSunak @netanyahu @antonioguterres @mfa_russia @VP @GiorgiaMeloni Can this happen in UK or…,2022-12-06T09:06:52.000Z,['1600054155871133699'],en
29,1600054155556446208,1431316536258617348,"RT @nikobersabel: ⬇️
Just three years in its opening, lekatit 11 primary hospital has no longer able to care for its daily patients. This i…",2022-12-06T09:06:52.000Z,['1600054155556446208'],en
30,1600054154835021826,1511612637968314371,"RT @wolski_jaros: Żywienie wojny po Amerykańsku: 
https://t.co/rgxpXcDC0s
USA produkuje 14k 155mm miesięcznie, niedługo 20k a za 3 lata: 40…",2022-12-06T09:06:52.000Z,['1600054154835021826'],pl
31,1600054152767291393,544303701,"RT @wjakobik: Jeżeli znany, prorosyjski reżyser Oliver Stone uznaje, że wojna na Ukrainie to wina USA powtarzając za onucami z całego świat…",2022-12-06T09:06:52.000Z,['1600054152767291393'],pl
32,1600054151953653760,1364482870610427907,"Payroll Manager at Robert Half
Description Payroll Managers lets chat If you or someone you know if interested in learning more please contact me today for more details Shirell Bishop 6505...
#Payroll #jobspresso 
https://t.co/AS3IpzQpGF",2022-12-06T09:06:52.000Z,['1600054151953653760'],en
33,1600054142130868225,1469416134818648064,"RT @Dominantrix2: 😍😋
RT Sissy
#sissy #sissycaption #exhibitionist #mistress #futanari #sissyhypno #femdom #blackmail #humiliation #findom #…",2022-12-06T09:06:49.000Z,['1600054142130868225'],en
34,1600054141421727744,1325897287818747904,"#USA 
Just a reminder that in the USA we don't have a direct democracy, we have a constitutional republic and it's not fragile.",2022-12-06T09:06:49.000Z,['1600054141421727744'],en
35,1600054141178753026,1037016197777125381,"RT @star1_blak: In trains in India people only sell pen, pin, samosa etc. etc. Now, look at the unique peddling technique in train in USA.…",2022-12-06T09:06:49.000Z,['1600054141178753026'],en
36,1600054138645098496,1298996566749978625,RT @infeccHRUmalaga: 🆕Publicación @JAMANetwork NUEVAS #Recomendaciones de tratamiento #Antirretroviral💊en #TratamientoyPrevencion del #VIH🦠…,2022-12-06T09:06:48.000Z,['1600054138645098496'],es
37,1600054138640994305,29979880,"@ashirazeemgill It would be Same shit piled high and dry.
Pakistan needs structural changes in the constitution.For us best model constitution is that of USA with 50 provinces each of 5 million and a direct vote for powerful Senate.This constitution has rendered Pakistan,a dysfunctional state.",2022-12-06T09:06:48.000Z,['1600054138640994305'],en
38,1600054138485690374,1569520832891990016,"RT @TraceyDelaney: The leading cause of death among children in the USA is not drag queen brunches, vaccines or pronouns. 
It’s guns. 
We h…",2022-12-06T09:06:48.000Z,['1600054138485690374'],en
39,1600054137302831109,1447400329868464128,RT @Belisarius2020: The Gensler legacy. I was almost the first person on Twitter to call him out and his risk to #crypto in the USA the day…,2022-12-06T09:06:48.000Z,['1600054137302831109'],en
40,1600054136808013827,137643354,"RT @CalliFanciulla: 🔴 #RussianUkrainianWar #USA 

« L'intervention américaine en #Ukraine démontre la nécessité de détruire l'hégémonie amé…",2022-12-06T09:06:48.000Z,['1600054136808013827'],fr
41,1600054135398797318,1575126139978260483,"100 Best Places to Visit in USA - Everglades National Park (FL) RGWJOO9

https://t.co/Y8EOFs4tpJ

#fbi #bar #bot #iot #applemusic #tea #app #animalcrossing #designs #mexico #offender #unisex #fontwell #trip #otd #child https://t.co/kB7PEq1TR4",2022-12-06T09:06:48.000Z,['1600054135398797318'],en
42,1600054135344201731,787409260267368452,RT @rtde_: Experten zufolge ist Russland derzeit der unangefochtene Marktführer und dominierende Akteur auf den Kernenergiemärkten der Welt…,2022-12-06T09:06:48.000Z,['1600054135344201731'],de
43,1600054131627999232,1157007859630116866,"RT @ekztisok: Weil das offenbar immer wieder in Vergessenheit gerät:
Die USA haben sich der Gerichtsbarkeit des internationalen Gerichtshof…",2022-12-06T09:06:47.000Z,['1600054131627999232'],de
44,1600054130591924225,1357918484219461632,"RT @JamesBradleyCA: If China is our greatest threat, why are they allowed to buy land here in the USA?",2022-12-06T09:06:46.000Z,['1600054130591924225'],en
45,1600054130067705856,2842628284,@Gmail1Gisele @RubensNunesMBL Um paga com dinheiro do próprio bolso. O outro usa dinheiro público pra viajar e levar amigos pra Dubai.,2022-12-06T09:06:46.000Z,['1600054130067705856'],pt
46,1600054128625213440,1599017020255006722,"RT @ikeufan: usa, australia, japan and south-korea losing back to back oh enha are having a not so pleasant week…",2022-12-06T09:06:46.000Z,['1600054128625213440'],en
47,1600054127509139457,1452380643804000265,"@GGando73 @osservatore12 @GiuseppePalma78 Rifacciamo. Non contiamo le spese di gestione del conto perché ci sono sia per chi usa la carta sia per chi paga in contanti. Tu ha zero euro sul conto. Ti compro una maglia a 50 euro in contanti, tu esci e compri un paio di pantaloni da 50 euro in contanti, -&gt;",2022-12-06T09:06:46.000Z,['1600054127509139457'],it
48,1600054125403570177,1303343343821303808,"RT @marrakua: ***MISSING**** This Is CAROLINE BLESSING COOPER Last Heard From Her November 26th, 2022. Went To GHANA From The USA &amp; Lives I…",2022-12-06T09:06:45.000Z,['1600054125403570177'],en
49,1600054123491201024,39451527,@lucasaofficial_ @liliaburdett @sportbible Please consider this person was schooled in the USA before replying.,2022-12-06T09:06:45.000Z,['1600054123491201024'],en
50,1600054122438266880,1098953706655997956,"RT @J_Todenhoefer: Scholz schreibt, Russlands Krieg “markiere den Beginn einer grundlegend neuen Realität: die Rückkehr des Imperialismus n…",2022-12-06T09:06:45.000Z,['1600054122438266880'],de
51,1600054118877261824,1599738427662016513,"RT @CarnetDLaPatria: #ATENCIÓN El #SistemaPatria y el #CarnetDeLaPatria te compartimos el #BalanceCovid19 del #5Dic.

¡Protégete, usa tu ma…",2022-12-06T09:06:44.000Z,['1600054118877261824'],es
52,1600054117774241793,1583110906522779648,"@CamiSotto4 Bottom line is both wanted to have all the prestige,recognition, royal perks and funds and do whatever they wanted. The reality is not how it works. This appeals to republic of USA protecting a half black Duchess from racism from those horrible Brits. ""Yawns "".",2022-12-06T09:06:43.000Z,['1600054117774241793'],en
53,1600054116402618369,1491787800881946627,"RT @nikobersabel: ⬇️
Just three years in its opening, lekatit 11 primary hospital has no longer able to care for its daily patients. This i…",2022-12-06T09:06:43.000Z,['1600054116402618369'],en
54,1600054114293104641,1496094561294512131,"@IdahoPubRadio @LamarTom @IdahoDEQ During the event of APS attack in 2014, Muhammad Qasim saw Prophet Muhammad SAW in his dream twice in the same night, urging him to share his dreams with the Muslim ummah. #MuhammmadQasimDreams https://t.co/kDKUvtVUfK
 
USA Brady Saints",2022-12-06T09:06:43.000Z,['1600054114293104641'],en
55,1600054111260405760,1596832633526386688,"@RFI Prochaine étape, ils enverront nos ENFANTS faire la GUERRE 😪🤔🤫🧐pour le compte,des fabriquants d'armes, pétrole, gaz de schiste,gafa, Pfizer, banquiers... TOUS pilotés par Mckinsey usa? 😉🤭🤫🤔🧐 nous SEUL les ""gueux"" payerons le prix FORT sur notre pouvoir d achat !",2022-12-06T09:06:42.000Z,['1600054111260405760'],fr
56,1600054108961984512,1349741917702119426,@kira_unlimited tbf the USA shouldnt even be one country. these states are country sized and 1 government shouldn’t have that much power 😭,2022-12-06T09:06:41.000Z,['1600054108961984512'],en
57,1600054108743819264,982749432,Crazy 1500$ Airdrop! Gogo! ❤️‍ @Jarraway101 @OutStandingDown @FryBread_Flips @Louie47743930 @RainzCashSODMG @kaizhe95 @mizumot0eth @mrk___brwn @Ed_Web3 @cpbaquedqued @save_a_pet_usa @hcatrevi @edlovesmax @GolatoTyler @DevThevar https://t.co/dlQPhqejAM,2022-12-06T09:06:41.000Z,['1600054108743819264'],en
58,1600054106172710913,981217243819364353,RT @W_Kononczuk: Wojna 🇷🇺-🇺🇦 wzmocniła współpracę transatlantycką w ramach NATO. Amerykański program wsparcia dla gospodarki (Inflation Red…,2022-12-06T09:06:41.000Z,['1600054106172710913'],pl
59,1600054104595652608,798914072884416512,@SaikoMene Usa a cabeça de satélite,2022-12-06T09:06:40.000Z,['1600054104595652608'],pt
60,1600054102888685569,1389342378,"RT @FlashTweet: 5️⃣ [CHIFFRER]
Les ventes de #PC aux #USA s'effondrent de 12% https://t.co/YdHY0ulopS  v/ @digitaliworld 

⚡️ Le secteur fa…",2022-12-06T09:06:40.000Z,['1600054102888685569'],fr
61,1600054101802618880,1510878242936598530,@USA_taiko 「ふくはんの〜？ 💉きらいだ…」 https://t.co/qWH3P2BMps,2022-12-06T09:06:40.000Z,['1600054101802618880'],ja
62,1600054101672345602,1477316626768924674,RT @AnkeHoffnung: Verlässliche Daten zur kontrollierten Abgabe von Cannabis an Erwachsene gibt es aus versch bereits seit Jahren legalisier…,2022-12-06T09:06:40.000Z,['1600054101672345602'],de
63,1600054101055709185,1333778355716562944,"RT @AgainCarlakak: Soldato israeliano assassina un Palestinese dopo aver tentato di arrestarlo senza alcun motivo.
Scene quotidiane ormai d…",2022-12-06T09:06:39.000Z,['1600054101055709185'],it
64,1600054100195889152,339281879,"RT @Ramon_Rouco_: @Loobona ¿Porqué me tutea, me conoce?
Osea... que poner una bandera de tu país🇪🇦 en un aula, es fascista.😂😂😂😂 joder, en l…",2022-12-06T09:06:39.000Z,['1600054100195889152'],es
65,1600054099143450624,2365378849,RT @LetItShine69: 🧐Le #WashingtonTimes rapporte dans son éditorial d'hier que la #Chine construit des armes pouvant  frapper les #USA depui…,2022-12-06T09:06:39.000Z,['1600054099143450624'],fr
66,1600054098287480832,1343784068,@IuliiaMendel Include Ukraine then as they have Isis terrorists fighting on their behalf paid for by the good old USA.,2022-12-06T09:06:39.000Z,['1600054098287480832'],en
67,1600054098136530946,1458064736470319108,"RT @BluDiChina: Gli USA danno assistenza hi-tech a uno stato-paria che bombarda obiettivi distanti 400 miglia e all'interno della #Russia,…",2022-12-06T09:06:39.000Z,['1600054098136530946'],it
68,1600054096484093952,739371118885277696,"RT @karpov16: Alors que sur les chaînes de télévision françaises, les russes sont traités de cafards, violeurs, sadiques, monstres... la Ru…",2022-12-06T09:06:38.000Z,['1600054096484093952'],fr
69,1600054087206084608,1200708653415833601,@RodKoch7 @ise_tan45 @666Yujiro_Hanma @rampanen @steven_pifer Imagine the USA gvt taking in the KKK and making them part of the army??,2022-12-06T09:06:36.000Z,['1600054087206084608'],en
70,1600054086505680896,749135764282376192,@SecBlinken @PaulKagame declarations are not enough. in the same way you sanction Russia for invasion do it also against Rwanda. I don't think a powerful state like the USA will be afraid of this small country!,2022-12-06T09:06:36.000Z,['1600054086505680896'],en
71,1600054081913229312,412880117,"RT @BlossomsMabel: Happy Monday. Thank you everyone for your Follows, Rts and likes. Have a beautiful new week. May God protect and keep yo…",2022-12-06T09:06:35.000Z,['1600054081913229312'],en
72,1600054081099177984,2483465082,Best Visitor Insurance USA https://t.co/BXrYCfGxpj via @VisitorsInsure,2022-12-06T09:06:35.000Z,['1600054081099177984'],es
73,1600054080113725440,3392022117,"Das Ganze hat natürlich riesiges Potenzial, den Westen zu spalten, da ja alle irgendwie Stellung beziehen müssen. Bin überzeugt, dass die USA konsultiert wurden und von der US Unterstützung wird auch abhängen, wer als Sieger vom Platz geht.",2022-12-06T09:06:34.000Z,['1600054080113725440'],de
74,1600054078675259392,246667561,"RT @NancyHeady: Been reading a lot recently about Putin's spies, bot accounts, and influence on the politics of the USA. 
Bill Barr knew. H…",2022-12-06T09:06:34.000Z,['1600054078675259392'],en
75,1600054078557802496,2234116237,"Chiropractor Jobs: Hiring Immediately! Full Time / Part Time - $20-$37/Hr: Charleston, SC, USA Healthcare Jobs Find your next job here! Will train the right candidate! Average salaries from $20 - $37/Hr, full time and part time shifts available now!… https://t.co/oKdYGxLhPR https://t.co/JqeK3wiEBH",2022-12-06T09:06:34.000Z,['1600054078557802496'],en
76,1600054074849857537,921046881739911169,"@HasselStefan @stagerbn Gegen den Schutz von Menschenrechten basierend auf Geschlecht! Genau gegen Feminismus! Feministinnen haben nie Geld von russland+USA erhalten, hört auf mit diesen fakes und schaut jetzt endlich mal das Video (ab 1:09:56) und hört auf auf Frauen zu prügeln, nur weil sie NEIN sagen",2022-12-06T09:06:33.000Z,['1600054074849857537'],de
77,1600054074145067008,2914796037,"@pedrobocca Por isso separo os WhatsApp, compra um chip, você coloca crédito a cada 3 meses e usa como seu telefone pessoal, passa o número atual pro WhatsApp Business.",2022-12-06T09:06:33.000Z,['1600054074145067008'],pt
78,1600054069539717121,1155143512024915969,@AZgeopolitics USA Supports the Return of Stolen Palestinian Lands Since 1947,2022-12-06T09:06:32.000Z,['1600054069539717121'],en
79,1600054068457918465,1561624702455492608,@usa_nin 10年も1番年下頑張ってるんだから手当くれてもいいやん？笑🤔,2022-12-06T09:06:32.000Z,['1600054068457918465'],ja
80,1600054067308306437,38676572,"@hronir @ilpost @lucasofri @Agenzia_Ansa Toh, hanno ripreso. E ovviamente, dopo quelle rivelazioni, non potevano che essere notizie del genere.
https://t.co/nv3HndCXyf",2022-12-06T09:06:31.000Z,['1600054067308306437'],it
81,1600054065794191360,1582110247178616839,"Pink Princess First Communion Face Mask for Kids - 100% Cotton Boys and Girls Masks - Made in USA OVACB9E

https://t.co/VAJyu5wRkp https://t.co/I6zgRsmnDr",2022-12-06T09:06:31.000Z,['1600054065794191360'],en
82,1600054063306940417,1428407501511348235,"USA bør ikke forvente vesentlige endringer fra krigsforbrytere som Abiys regime. Hvis Sudan, Mali og Guinea ikke var invitert, burde ikke Etiopia vært det heller? Oromo Lives Matter! @Regjeringen @bistandsaktuelt @NRKno @AP @UNHumanRights #OromoVoice #AbiyAhmedIsATyrant",2022-12-06T09:06:30.000Z,['1600054063306940417'],da
83,1600054060865888256,280094648,RT @bpalop: @CornersSpeaker Hay que cambiar muchas cosas desde hace mucho tiempo porque la escuela ha evitado la tecnología que ayuda al al…,2022-12-06T09:06:30.000Z,['1600054060865888256'],es
84,1600054060215697409,211093373,"@usa_06_22 ご参加いただきありがとうございました！ 

抽選結果は、画像をタップ👇してご確認ください。

当選された方には、DMにてご連絡いたしますので、
フォローを外さずにお待ちください✉

▼キャンペーンサイト
https://t.co/nvaqUf7Kth",2022-12-06T09:06:30.000Z,['1600054060215697409'],ja
85,1600054053668806656,1371727171220172801,"RT @sharadasrinidhi: Witness the inspirational journey #Vijayanand in the theatres near you on #Dec9 
Karnataka theatre list🥳
#Kannada vers…",2022-12-06T09:06:28.000Z,['1600054053668806656'],en
86,1600054052384972802,1492936343160303619,"RT @KBoz3: The new #green revolution has arrived to #Europe!

#EU #USA #sanctions https://t.co/jzYnjexH0K",2022-12-06T09:06:28.000Z,['1600054052384972802'],en
87,1600054052133429250,1152579005196984320,"Al Habtoor Tennis Challenge | Dubai, United Arab Emirates
ITF W100H | First Round | Hard
-
Sophie Chang (USA) def. Raluka Serban (CYP)
6-3 6-7(5) 6-0",2022-12-06T09:06:28.000Z,['1600054052133429250'],en
88,1600054051327991809,1599137604456398856,"RT @CarnetDLaPatria: #ATENCIÓN El #SistemaPatria y el #CarnetDeLaPatria te compartimos el #BalanceCovid19 del #5Dic.

¡Protégete, usa tu ma…",2022-12-06T09:06:28.000Z,['1600054051327991809'],es
89,1600054049730048000,2410079647,Usa usa usa https://t.co/cEFLnZfMBA,2022-12-06T09:06:27.000Z,['1600054049730048000'],in
90,1600054049042300930,61798345,"@Giovann91527183 gracias por tu me gusta ❤️ muy pronto conocerás los obsequios de Navidad que tenemos para ti 🎄🎁
Mientras tanto conoce más sobre nuestra oferta online.

Usa #parar para no recibir más notificaciones.",2022-12-06T09:06:27.000Z,['1600054049042300930'],es
91,1600054046965919744,1040192830206038016,"#Twitch
We have ca. 2 Billion Gamers around the world.
NewComer/Casual/Average/Pro.
Every season,not all of them are investing 10$or20$.
If this community would donate 5$ for charity.
#WorldHunger DONE.
Having an eye on somebody's success and pushing #ElonMusk makes no sense.#USA https://t.co/rzWehJ9IhD",2022-12-06T09:06:27.000Z,['1600054046965919744'],en
92,1600054044525006848,1283397005788626944,"RT @bellahealthbody: ApetiX Appetite Suppressant - Weight Loss Tablets
Take Action!

https://t.co/gIpdwQQamH

• Increase Energy &amp; Burn Fat…",2022-12-06T09:06:26.000Z,['1600054044525006848'],en
93,1600054037088391168,1428407501511348235,"Under temaet '#HandsoffEthiopia' sponset Abiy flere stevner, og fordømte USA for å fremme slutt på borgerkrigen i Etiopia. Dropp Etiopia fra toppmøtet. Oromo Lives Matter! @Regjeringen @bistandsaktuelt @NRKno @AP @UNHumanRights #OromoVoice #AbiyAhmedIsATyrant",2022-12-06T09:06:24.000Z,['1600054037088391168'],no
94,1600054035360337920,1427621596412456960,"RT @Witek99624689: ""Katastrofa smoleńska była zamachem zorganizowanym przez Rosję. Prezydent Kaczyński i cała delegacja zostali brutalnie z…",2022-12-06T09:06:24.000Z,['1600054035360337920'],pl
95,1600054032323723265,2864684961,"Where is Fort Myers, FL, USA on map?
https://t.co/CSauIuwdGQ",2022-12-06T09:06:23.000Z,['1600054032323723265'],en
96,1600054030914519040,3342561879,"Want to learn more about cooling computers and #servers? Do not know what to look for when choosing cooling and how to choose cooling? Then this article is for you!
https://t.co/qxeXVAL1V5
#Europe #USA #NVMe #VPS https://t.co/ZQLgPx8vqm",2022-12-06T09:06:23.000Z,['1600054030914519040'],en
97,1600054030738169856,1582004884538363905,"NutraBlast Boric Acid Vaginal Suppositories Complex w/Aloe Vera &amp; FOS Prebiotic Enhancer | All Natural Boriotic | Made in USA VYNV0HT

https://t.co/cBNl4TkHmh https://t.co/Z059azvY9I",2022-12-06T09:06:23.000Z,['1600054030738169856'],ca
98,1600054030360879104,119852024,[DAY 6] 3+3=6. Déjà 6 jours et aucun Pistons.... ça ne pouvait pas continuer ! Grant Hill Champion USA Authentic ! Le début d'une belle série de Pistons Jersey ! https://t.co/6uOL07kYBz,2022-12-06T09:06:23.000Z,['1600054030360879104'],fr
99,1600054023058468864,1108263227899682816,"@McFaul You can take them to USA, if you sad about this channel.",2022-12-06T09:06:21.000Z,['1600054023058468864'],en
0,1600054204499910656,336473239,"MEZEREUM 30C, from SEVENE USA: 

Condition listed above or as directed by a physician. WARNINGS. Stop use and ask a physician if symptoms persist for more than 3 days or worsen. If pregnant or breast-feeding, ask a…

https://t.co/8psUBSDJPQ",2022-12-06T09:07:04.000Z,['1600054204499910656'],en
1,1600054202004393984,733297457640132609,"#SIMEST supporta la crescita internazionale della pugliese @blackshapeair, leader nella produzione di aeroplani #MadeinItaly: €300k per uno studio di fattibilità negli #USA e lo sviluppo di nuovi #software digitali.
#PNRR @fanpage

🔴Per saperne di più➡️https://t.co/XLTiAErKOB⬅️ https://t.co/99KSD8Smns",2022-12-06T09:07:03.000Z,['1600054202004393984'],it
2,1600054201098203136,1501027854447874049,@hanasaku_houti @usa_usa_usamin は？姉御がセクハラされたって？？どこのどいつ？？骨折ってくるわ,2022-12-06T09:07:03.000Z,['1600054201098203136'],ja
3,1600054200620179461,1256756143344369664,"RT @paulabelen110: Video completo en mi https://t.co/5GtgVamUg5 con mis amigas 🤤🤤💦💦👅👅👅 últimos lugares descuento 60%OFF !!

Full video on m…",2022-12-06T09:07:03.000Z,['1600054200620179461'],es
4,1600054200339243008,338699202,@SouthArab17 @sanaa_usa طيب ممكن تساعدنا ب حسابه حتى نستطيع متابعته,2022-12-06T09:07:03.000Z,['1600054200339243008'],ar
5,1600054199697408000,1599124200429608960,@JamesBradleyCA Chinese police stations in the USA now. Why would it be allowed for the Chinese government to send police to set up shop here in the USA and the Biden administration does nothing about it.,2022-12-06T09:07:03.000Z,['1600054199697408000'],en
6,1600054196824428545,1568420878693683202,@POTUS: 222 million conflict-affected children around the 🌍 deserve quality education. Can we count on USA to pledge $158m at the @EduCanotWait High-Level Financing Conference? Your leadership is needed now more than ever. #222MillionDreams✨📚 https://t.co/rPRvIOfYiz,2022-12-06T09:07:02.000Z,['1600054196824428545'],en
7,1600054196706869248,274031506,"RT @omar_degan: One of the on-going projects of my  firm in the Mogadishu . We are currently present in East Africa , Europe and the USA br…",2022-12-06T09:07:02.000Z,['1600054196706869248'],en
8,1600054196304216068,336473239,"SABINA 30C, from SEVENE USA: 

Condition listed above or as directed by a physician. WARNINGS. Stop use and ask a physician if symptoms persist for more than 3 days or worsen. If pregnant or breast-feeding, ask a…

https://t.co/87Nbydp3x0",2022-12-06T09:07:02.000Z,['1600054196304216068'],en
9,1600054193976385536,477593006,"11 Links today:  Feature - Changes in dance this year.  Reviews - ENB's Raymonda on tour; contemporary companies in USA, Oz and Newcastle.  A solo Nut in Brisbane today - and a chance to vote for your favourite UK show.  Here:    https://t.co/b0kSZEgBZS",2022-12-06T09:07:02.000Z,['1600054193976385536'],en
10,1600054192596451329,336473239,"TABACUM 30C, from SEVENE USA: 

Condition listed above or as directed by a physician. WARNINGS. Stop use and ask a physician if symptoms persist for more than 3 days or worsen. If pregnant or breast-feeding, ask a…

https://t.co/dQwtxWgHK5",2022-12-06T09:07:01.000Z,['1600054192596451329'],en
11,1600054191367794688,1211313579325939712,@usa_lon とりあえず自分で遺伝させてみるのでしんどそうやったらまた声かけさせてもらいます、、！,2022-12-06T09:07:01.000Z,['1600054191367794688'],ja
12,1600054191073873920,1587810983325552640,RT @workbootscom: Never wear anything but the best. @Thorogood_USA #WorkBoots https://t.co/e3ubxBkZev,2022-12-06T09:07:01.000Z,['1600054191073873920'],en
13,1600054191052836865,1478419065622470661,"RT @prefieromaduros: Papi usa su culo como quiere
https://t.co/ho7oEqdMtg",2022-12-06T09:07:01.000Z,['1600054191052836865'],es
14,1600054190654468096,2292672517,EE.UU. modificó los lanzacohetes HIMARS sin decírselo a Kiev para evitar ataques contra Rusia. USA es perfectamente consciente de que un ataque a Rusia con sus armas sería un paso adelante decisivo hacia el abismo.,2022-12-06T09:07:01.000Z,['1600054190654468096'],es
15,1600054189484396545,986688872565362688,"RT @marrakua: ***MISSING**** This Is CAROLINE BLESSING COOPER Last Heard From Her November 26th, 2022. Went To GHANA From The USA &amp; Lives I…",2022-12-06T09:07:00.000Z,['1600054189484396545'],en
16,1600054186447716354,13376012,@erjlem @aaronjmate And the EU is bucking US bullying on Chinese trade at the moment. They have realized how badly they got hosed by energy sanctions while the USA is raking it in.,2022-12-06T09:07:00.000Z,['1600054186447716354'],en
17,1600054178654859265,1516369776100409347,@oreno___usa インスタで見た途端「おおおおおおお」っと声が出てしまったくらい可愛かった投稿だ！🥹ガチで声出たから友達に「どした？」って言われて笑われたwwほんとにね可愛いしかっこいい！🖤,2022-12-06T09:06:58.000Z,['1600054178654859265'],ja
18,1600054178482507777,870845392971329540,"RT @star1_blak: In trains in India people only sell pen, pin, samosa etc. etc. Now, look at the unique peddling technique in train in USA.…",2022-12-06T09:06:58.000Z,['1600054178482507777'],en
19,1600054174653116416,751863782,"RT @JamesBradleyCA: If China is our greatest threat, why are they allowed to buy land here in the USA?",2022-12-06T09:06:57.000Z,['1600054174653116416'],en
20,1600054168214941696,259794005,"RT @ReduxxMag: BREAKING: Women with @WDI_USA were just attacked by black-clad trans activists in California. 

The women were confronted an…",2022-12-06T09:06:55.000Z,['1600054168214941696'],en
21,1600054167799992321,1389342378,"RT @FlashTweet: 3️⃣ [CONNECTER] 
#Instagram teste une fonction de capture spontanée https://t.co/4dfjUAbYyf  v/ @digitaliworld 
 
⚡️Cette f…",2022-12-06T09:06:55.000Z,['1600054167799992321'],fr
22,1600054167271510016,1481284305360158720,"RT @chitaglorya3rd: $200 giveaway in 72 hours 🍒

Rt &amp; complete the tasks below (proof)

✅ Search a token with ""shitcoin"" mark on https://t.…",2022-12-06T09:06:55.000Z,['1600054167271510016'],en
23,1600054164012556288,1588014161778601985,"@TomFitton @elonmusk @nytimes His Wife is a communist party member is she not. Or her family is heavily CCP. Isn't he a threat to the USA?
https://t.co/VgkogBxQ3R",2022-12-06T09:06:54.000Z,['1600054164012556288'],en
24,1600054162024267776,1448682666,"Wczytujemy się w Strategię na rynku akcji na 2023

👉57 stron o inflacji, perspektywie globalnej, wycenach polskich i światowych akcji

👉ok 200 wykresów np. outperformance spółek value vs growth w USA

👉40 uaktualnień rekomendacji

więcej w #Serwis_Info #eMakler https://t.co/PXe6PWZtQG",2022-12-06T09:06:54.000Z,['1600054162024267776'],pl
25,1600054161868869634,1581373393940762625,"RT @TheEuropeanLad: One goal &amp; two assists vs USA 🇺🇸

Recharging for Argentina 🇦🇷 https://t.co/ToMKLfVNRd",2022-12-06T09:06:54.000Z,['1600054161868869634'],en
26,1600054161239937026,2510775205,"RT @acostanaranjo: ¿Quién viola la ley electoral?
#EsClaudia
¿Quién hace campaña anticipada?
#EsMarcelo
¿Quién hace propaganda personalizad…",2022-12-06T09:06:54.000Z,['1600054161239937026'],es
27,1600054160233500672,1529734064873549824,"😂

Follow @bytebrackets for more related content. 

#datastructures #datastructuresandalgorithms #trending #bytebrackets #webdevelopment #fullstackdeveloper #html #codingmemes #programmingmemes #codıngısfun #games #gamesdeveloper #codingquiz #webdevelopmentusa #usa https://t.co/T0gHHNe01E",2022-12-06T09:06:54.000Z,['1600054160233500672'],en
28,1600054155871133699,3376427602,RT @Patista14: @EmekaGift100 @_AfricanUnion @RishiSunak @netanyahu @antonioguterres @mfa_russia @VP @GiorgiaMeloni Can this happen in UK or…,2022-12-06T09:06:52.000Z,['1600054155871133699'],en
29,1600054155556446208,1431316536258617348,"RT @nikobersabel: ⬇️
Just three years in its opening, lekatit 11 primary hospital has no longer able to care for its daily patients. This i…",2022-12-06T09:06:52.000Z,['1600054155556446208'],en
30,1600054154835021826,1511612637968314371,"RT @wolski_jaros: Żywienie wojny po Amerykańsku: 
https://t.co/rgxpXcDC0s
USA produkuje 14k 155mm miesięcznie, niedługo 20k a za 3 lata: 40…",2022-12-06T09:06:52.000Z,['1600054154835021826'],pl
31,1600054152767291393,544303701,"RT @wjakobik: Jeżeli znany, prorosyjski reżyser Oliver Stone uznaje, że wojna na Ukrainie to wina USA powtarzając za onucami z całego świat…",2022-12-06T09:06:52.000Z,['1600054152767291393'],pl
